DR3923KY;PEMERINTAH KAB LOMBOK TIMUR;29/12/2023;65.500;35.000; -   ;35.000;
DR3850KY;PEMERINTAH KAB LOMBOK TIMUR;29/12/2023;65.500;35.000; -   ;35.000;
DR7404KY;BPPKB KAB. LOMBOK TIMUR;28/12/2023;781.200;143.000; -   ;143.000;
DR4588LY;PEMDA LOTIM BENDAHARA DESA PIJOT KERUAK ;28/12/2023;61.500;35.000; -   ;35.000;
DR3114LY;PEMDA LOTIM DS. AIKMEL BARAT;28/12/2023;47.500;35.000; -   ;35.000;
DR3089LY;PEMDA LOTIM DS. SEMB. TIMBA GADING;28/12/2023;47.500;35.000; -   ;35.000;
DR1295KY;KOMISI PEMILIHAN UMUM KABUPATEN LOMBOK TIMUR;26/12/2023;1.081.500;143.000; -   ;143.000;
DR9236KY;DINAS KESEHATAN KABUPATEN LOMBOK TIMUR;26/12/2023;798.000;143.000; -   ;143.000;
DR9237KY;DINAS KESEHATAN KABUPATEN LOMBOK TIMUR;26/12/2023;798.000;143.000; -   ;143.000;
DR9238KY;DINAS KESEHATAN KABUPATEN LOMBOK TIMUR;26/12/2023;798.000;143.000; -   ;143.000;
DR8547KY;DINAS KESEHATAN KAB.LOMBOK TIMUR;23/12/2023;908.250;143.000; -   ;143.000;
DR4585LY;PEMERINTAH DESA SERUNI MUMBUL;23/12/2023;91.000;35.000; -   ;35.000;
DR1191KY;KPU LOTIM;23/12/2023;653.625;143.000; -   ;143.000;
DR1192KY;KPU LOTIM;23/12/2023;653.625;143.000; -   ;143.000;
DR1190KY;KPU LOTIM;23/12/2023;721.875;143.000; -   ;143.000;
DR4586LY;PEMDA LOTIM PEMERINTAH KANTOR DESA EMBUNG RAJA;23/12/2023;105.000;35.000; -   ;35.000;
DR4068LY;PEMDA LOTIM KEC. SAMBELIA;23/12/2023;51.500;35.000; -   ;35.000;
DR4789LY;PEMDA KANTOR DESA AIKMEL;23/12/2023;53.500;35.000; -   ;35.000;
DR4788LY;PEMDA KANTOR DESA AIKMEL;23/12/2023;53.500;35.000; -   ;35.000;
DR4790LY;PEMDA KANTOR DESA AIKMEL;23/12/2023;53.500;35.000; -   ;35.000;
DR4791LY;PEMDA KANTOR DESA AIKMEL;23/12/2023;53.500;35.000; -   ;35.000;
DR50KY  ;RSUD DR.R SOEDJONO SELONG;22/12/2023;976.500;143.000; -   ;143.000;
DR512KY ;RSUD.DR.R. SOEJONO SELONG;21/12/2023;509.250;143.000; -   ;143.000;
DR516KY ;RSUD DR. R. SOEDJONO SELONG;20/12/2023;519.750;143.000; -   ;143.000;
DR4294LY;PEMERINTAH DESA POHGADING;20/12/2023;57.500;35.000; -   ;35.000;
DR8543KY;DINAS PERHUBUNGAN KOMUNIKASI DAN  IMFORMASI;19/12/2023;1.424.063;143.000; -   ;143.000;
DR4293LY;PEMKAB LOTIM DS.PADAK GUAR KEC.SAMBELIA;19/12/2023;58.000;35.000; -   ;35.000;
DR1269KY;PEMERINTAH DESA KEMBANG KERANG DAYA;19/12/2023;714.000;143.000; -   ;143.000;
DR8948KY;DINAS KESEHATAN KAB.LOTIM;19/12/2023;504.000;143.000; -   ;143.000;
DR4583LY;PEMDA LOTIM PEMDA KANTOR DESA  KUMBANG LOTIM;19/12/2023;88.000;35.000; -   ;35.000;
DR4574LY;PEMDA LOTIM PEMDA KANTOR DESA BAGIK PAYUNG SELATAN;19/12/2023;54.000;35.000; -   ;35.000;
DR4572LY;PEMDA LOTIM PEMDA KANTOR DESA BAGIK PAYUNG SELATAN;19/12/2023;54.000;35.000; -   ;35.000;
DR4575LY;PEMDA LOTIM PEMDA KANTOR KEPALA DESA PENGADANGAN;19/12/2023;54.000;35.000; -   ;35.000;
DR4570LY;PEMDA LOTIM PEMDA KANTOR KEPALA DESA PENGADANGAN;19/12/2023;54.000;35.000; -   ;35.000;
DR4571LY;PEMDA LOTIM PEMDA KANTOR KEPALA DESA PENGADANGAN;19/12/2023;54.000;35.000; -   ;35.000;
DR4579LY;PEMDA LOTIM PEMDA KANTOR DESA PRINGGASELA TIMUR;19/12/2023;54.000;35.000; -   ;35.000;
DR4580LY;PEMDA LOTIM PEMDA KANTOR DESA PRINGGASELA TIMUR;19/12/2023;54.000;35.000; -   ;35.000;
DR4581LY;PEMDA KANTOR DESA PRINGGASELA TIMUR;19/12/2023;54.000;35.000; -   ;35.000;
DR4582LY;PEMDA LOTIM PEMDA KANTOR DESA PRINGGASELA TIMUR;19/12/2023;54.000;35.000; -   ;35.000;
DR4578LY;PEMDA LOTIM PEMDA KANTOR DESA PRINGGASELA TIMUR;19/12/2023;54.000;35.000; -   ;35.000;
DR4577LY;PEMDA LOTIM PEMDA KANTOR DESA PRINGGASELA TIMUR;19/12/2023;71.500;35.000; -   ;35.000;
DR1169KY;PEMERINTAH KAB,LOTIM;18/12/2023;813.750;143.000; -   ;143.000;
DR9151KY;PEMERINTAH DESA TOYA KEC. AIKMEL;17/12/2023;735.000;143.000; -   ;143.000;
DR3478LY;PEMERINTAH DESA JURIT;17/12/2023;49.875;35.000; -   ;35.000;
DR3479LY;PEMERINTAH DESA JURIT;17/12/2023;49.875;35.000; -   ;35.000;
DR9057KY;BPPKB KAB. LOMBOK TIMUR;16/12/2023;645.575;143.000; -   ;143.000;
DR8535KY;DINAS PU CPTA KARYA;15/12/2023;226.043;35.000; -   ;35.000;
DR3700KY;BPPKB KAB.LOTIM;15/12/2023;40.500;35.000; -   ;35.000;
DR3698KY;BPPKB KAB.LOTIM;15/12/2023;40.500;35.000; -   ;35.000;
DR5209LY;PEMDA KANTOR DESA SUNTALANGU;15/12/2023;66.000;35.000; -   ;35.000;
DR4894LY;PEMDA KANTOR DESA PENGKELAK MAS ;15/12/2023;73.000;35.000; -   ;35.000;
DR202KY ;DINAS KESEHAT KAB.LOTIM;14/12/2023;693.000;35.000; -   ;35.000;
DR4053LY;PEMDA KANTOR DS DADAP;14/12/2023;51.500;35.000; -   ;35.000;
DR2KY   ;PEMERINTAH KAB. LOMBOK TIMUR;13/12/2023;2.110.500;143.000; -   ;143.000;
DR1265KY;PEMERINTAH KAB. LOMBOK TIMUR;13/12/2023;1.911.000;143.000; -   ;143.000;
DR1264KY;PEMERINTAH KAB.LOTIM;13/12/2023;1.433.250;35.000; -   ;35.000;
DR3092KY;DINAS KESEHATAN KAB.LOTIM;13/12/2023;40.000;35.000; -   ;35.000;
DR8079KY;PEMERINTAH KABUPATEN LOMBOK TIMUR;12/12/2023;1.332.500;143.000; -   ;143.000;
DR8078KY;PEMERINTAH KABUPATEN LOMBOK TIMUR;12/12/2023;1.332.500;143.000; -   ;143.000;
DR3106LY;BADAN PPKB KAB. LOTIM;12/12/2023;49.000;35.000; -   ;35.000;
DR3107LY;BADAN PPKB KAB. LOTIM;12/12/2023;49.000;35.000; -   ;35.000;
DR3100LY;BADAN PPKB KAB. LOTIM;12/12/2023;49.000;35.000; -   ;35.000;
DR3101LY;BADAN PPKB KAB. LOTIM;12/12/2023;49.000;35.000; -   ;35.000;
DR3102LY;BADAN PPKB KAB. LOTIM;12/12/2023;49.000;35.000; -   ;35.000;
DR3103LY;BADAN PPKB KAB. LOTIM;12/12/2023;49.000;35.000; -   ;35.000;
DR3104LY;BADAN PPKB KAB. LOTIM;12/12/2023;49.000;35.000; -   ;35.000;
DR3092LY;BADAN PPKB KAB. LOTIM;12/12/2023;49.000;35.000; -   ;35.000;
DR3093LY;BADAN PPKB KAB. LOTIM;12/12/2023;49.000;35.000; -   ;35.000;
DR3096LY;BADAN PPKB KAB. LOTIM;12/12/2023;49.000;35.000; -   ;35.000;
DR3097LY;BADAN PPKB. KAB. LOTIM;12/12/2023;49.000;35.000; -   ;35.000;
DR3098LY;BADAN PPKB KAB. LOTIM;12/12/2023;49.000;35.000; -   ;35.000;
DR3099LY;BADAN PPKB KAB. LOTIM;12/12/2023;49.000;35.000; -   ;35.000;
DR4566LY;PEMDA LOTIM KANTOR DESA PADAK GUAR;12/12/2023;108.500;35.000; -   ;35.000;
DR4064LY;PEMERINTAH DS PEJARINGAN;12/12/2023;51.500;35.000; -   ;35.000;
DR4567LY;PEMDA LOTIM  KANTOR DESA PADAK GUAR;12/12/2023;108.500;35.000; -   ;35.000;
DR4564LY;PEMDA LOTIM KANTOR DESA SAJANG;12/12/2023;63.000;35.000; -   ;35.000;
DR4561LY;PEMDA LOTIM KANTOR DESA GERENENG;12/12/2023;60.500;35.000; -   ;35.000;
DR4046LY;SEKRETARIAT PEMKAB. LOTIM;11/12/2023;56.000;35.000; -   ;35.000;
DR4034LY;SEKRETARIAT PEMKAB. LOTIM;11/12/2023;56.000;35.000; -   ;35.000;
DR4035LY;SEKRETARIAT PEMKAB LOTIM;11/12/2023;56.000;35.000; -   ;35.000;
DR4036LY;SEKRETARIAT PEMKAB LOTIM;11/12/2023;56.000;35.000; -   ;35.000;
DR4038LY;SEKRETARIAT PEMKAB. LOTIM;11/12/2023;56.000;35.000; -   ;35.000;
DR4039LY;SEKRETARIAT PEMKAB LOTIM;11/12/2023;56.000;35.000; -   ;35.000;
DR4020LY;SEKRETARIAT PEMKAB. LOTIM;11/12/2023;56.000;35.000; -   ;35.000;
DR4021LY;SEKRETARIAT PEMKAB LOTIM;11/12/2023;56.000;35.000; -   ;35.000;
DR4022LY;SEKRETARIAT PEMKAB. LOTIM;11/12/2023;56.000;35.000; -   ;35.000;
DR4023LY;SEKRETARIAT PEMKAB. LOTIM;11/12/2023;56.000;35.000; -   ;35.000;
DR4024LY;SEKRETARIAT PEMKAB. LOTIM;11/12/2023;56.000;35.000; -   ;35.000;
DR4025LY;SEKRETARIAT PEMKAB LOTIM;11/12/2023;56.000;35.000; -   ;35.000;
DR4026LY;SEKRETARIAT PEMKAB. LOTIM;11/12/2023;56.000;35.000; -   ;35.000;
DR4027LY;SEKRETARIAT PEMKAB. LOTIM;11/12/2023;56.000;35.000; -   ;35.000;
DR4028LY;SEKRETARIAT PEMKAB LOTIM;11/12/2023;56.000;35.000; -   ;35.000;
DR4029LY;SEKRETARIAT PEMKAB LOTIM;11/12/2023;56.000;35.000; -   ;35.000;
DR4030LY;SEKRETARIAT PEMKAB. LOTIM;11/12/2023;56.000;35.000; -   ;35.000;
DR4031LY;SEKRETARIAT PEMKAB LOTIM;11/12/2023;56.000;35.000; -   ;35.000;
DR4032LY;SEKRETARIAT PEMKAB. LOTIM;11/12/2023;56.000;35.000; -   ;35.000;
DR4040LY;SEKRETARIAT PEMKAB LOTIM;11/12/2023;56.000;35.000; -   ;35.000;
DR4041LY;SEKRETARIAT PEMKAB LOTIM;11/12/2023;56.000;35.000; -   ;35.000;
DR4042LY;SEKRETARIAT PEMKAB LOTIM;11/12/2023;56.000;35.000; -   ;35.000;
DR4043LY;SEKRETARIAT PEMKAB LOTIM;11/12/2023;56.000;35.000; -   ;35.000;
DR4044LY;SEKRETARIAT PEMKAB. LOTIM;11/12/2023;56.000;35.000; -   ;35.000;
DR4045LY;SEKRETARIAT PEMKAB LOTIM;11/12/2023;56.000;35.000; -   ;35.000;
DR8996KY;DINAS KESEHATAN KAB. LOMBOK TIMUR;10/12/2023;840.000;143.000; -   ;143.000;
DR8997KY;DINAS KESEHATAN KAB. LOMBOK TIMUR;10/12/2023;840.000;143.000; -   ;143.000;
DR3466LY;PEMDA LOTIM KEC.MONTONG GADING DS. PR.JURANG UTARA;10/12/2023;49.875;35.000; -   ;35.000;
DR4283LY;PEMERINTAH DESA BAGIK PAYUNG;10/12/2023;51.500;35.000; -   ;35.000;
DR3460LY;PEMDA LOTIM KEC. AIKMEL DS. AIKMEL;10/12/2023;49.875;35.000; -   ;35.000;
DR3461LY;PEMDA LOTIM KEC. AIKMEL DS. AIKMEL;10/12/2023;49.875;35.000; -   ;35.000;
DR3463LY;PEMDA LOTIM KEC.WANASABA DS.BERIRIJARAK;10/12/2023;49.875;35.000; -   ;35.000;
DR3462LY;PEMDA LOTIM KEC. SAKRA BARAT DS. PEJARING;10/12/2023;49.875;35.000; -   ;35.000;
DR3459LY;PEMDA LOTIM KEC. WANASABA DS. WANASABA DAYA;10/12/2023;52.500;35.000; -   ;35.000;
DR3454LY;PEMDA LOTIM KEC. SUKAMULIA DS. NYIUR TEBEL;10/12/2023;53.025;35.000; -   ;35.000;
DR4285LY;PEMERINTAH DESA LENEK PESIRAM;10/12/2023;58.000;35.000; -   ;35.000;
DR4284LY;PEMERINTAH DESA POHGADING;10/12/2023;57.500;35.000; -   ;35.000;
DR9192KY;PEMDA LOTIM PEMDES AIK PERAPA;09/12/2023;750.750;35.000; -   ;35.000;
DR8516KY;PEMDA LOTIM PEMERINTAH DESA KETANGGA;09/12/2023;493.675;35.000; -   ;35.000;
DR2321KY;DPU CABANG  TK II  LOTIM;09/12/2023;27.132;35.000; -   ;35.000;
DR9100KY;DIKES KAB.LOTIM;08/12/2023;409.500;143.000; -   ;143.000;
DR9166KY;DIKES KAB LOTIM;08/12/2023;409.500;143.000; -   ;143.000;
DR3433LY;PEMDA.KANTOR DESA SEKAROH;08/12/2023;49.875;35.000; -   ;35.000;
DR3434LY;PEMDA LOTIM KEC. TERARA DS. JENGGIK;08/12/2023;49.875;35.000; -   ;35.000;
DR3086LY;PEMERINTAH DESA SIKUR;08/12/2023;47.500;35.000; -   ;35.000;
DR4280LY;PEMDA KANTOR DS.TETE BATU SELATAN;08/12/2023;57.500;35.000; -   ;35.000;
DR3082LY;PEMKAB. LOTIM INSPEKTORAT;08/12/2023;65.000;35.000; -   ;35.000;
DR3084LY;PEMKAB. LOTIM. INSPEKTORAT;08/12/2023;65.000;35.000; -   ;35.000;
DR3085LY;PEMKAB. LOTIM. INSPEKTORAT;08/12/2023;65.000;35.000; -   ;35.000;
DR3083LY;PEMKAB. LOTIM. INSPEKTORAT;08/12/2023;65.000;35.000; -   ;35.000;
DR3081LY;PEMKAB. LOTIM INSPEKTORAT;08/12/2023;65.000;35.000; -   ;35.000;
DR8992KY;DINAS KESEHATAN KAB. LOMBOK TIMUR;07/12/2023;756.000;143.000; -   ;143.000;
DR8994KY;DINAS KESEHATAN KAB. LOMBOK TIMUR;07/12/2023;756.000;143.000; -   ;143.000;
DR8995KY;DINAS KESEHATAN KAB. LOMBOK TIMUR;07/12/2023;756.000;143.000; -   ;143.000;
DR3442LY;DINAS KESEHATAN KAB. LOMBOK TIMUR;07/12/2023;63.375;35.000; -   ;35.000;
DR3445LY;PEMDA LOTIM KEC. SURALAGA DS. DAMES DAMAI;07/12/2023;49.875;35.000; -   ;35.000;
DR5204LY;PEMERINTAH KABUPATEN  LOTIM;07/12/2023;58.500;35.000; -   ;35.000;
DR5205LY;PEMERINTAH KABUPATEN LOTIM;07/12/2023;58.500;35.000; -   ;35.000;
DR5206LY;PEMERINTAH KABUPATEN LOTIM;07/12/2023;58.500;35.000; -   ;35.000;
DR5207LY;PEMERINTAH KABUPATEN LOTIM;07/12/2023;58.500;35.000; -   ;35.000;
DR5208LY;PEMERINTAH KABUPATEN LOTIM;07/12/2023;58.500;35.000; -   ;35.000;
DR3075LY;PEMDA LOTIM,SAKRA TIMUR DS.SURABAYA;07/12/2023;47.500;35.000; -   ;35.000;
DR4281LY;PEMERINTAH DESA JURIT BARU;06/12/2023;51.500;35.000; -   ;35.000;
DR4282LY;PEMERINTAH DESA POHGADING;06/12/2023;57.500;35.000; -   ;35.000;
DR204KY ;DINAS KESEHATAN KAB.LOTIM;05/12/2023;593.250;143.000; -   ;143.000;
DR8943KY;DINAS KESEHATAN KAB.LOTIM;05/12/2023;507.150;143.000; -   ;143.000;
DR8940KY;DINAS KESEHATAN KAB.LOTIM;05/12/2023;535.500;143.000; -   ;143.000;
DR8938KY;DINAS KESEHATAN KAB.LOTIM;05/12/2023;535.500;143.000; -   ;143.000;
DR2835LY;KANTOR KEBERSIHAN DAN TATA KOTA;04/12/2023;59.850;35.000; -   ;35.000;
DR2827LY;KANTOR KEBERSIHAN DAN TATA KOTA;04/12/2023;59.850;35.000; -   ;35.000;
DR2828LY;KANTOR KEBERSIHAN DAN TATA KOTA;04/12/2023;59.850;35.000; -   ;35.000;
DR2831LY;KANTOR KEBERSIHAN DAN TATA KOTA;04/12/2023;59.850;35.000; -   ;35.000;
DR2833LY;KANTOR KEBERSIHAN DAN TATA KOTA;04/12/2023;59.850;35.000; -   ;35.000;
DR1316KY;DINAS KESEHATAN KAB. LOMBOK TIMUR;03/12/2023;1.690.500;143.000; -   ;143.000;
DR4560LY;PEMDA LOTIM KEC. PRINGGASELA DS TIMBANUH;03/12/2023;148.500;35.000; -   ;35.000;
DR3088KY;KPKPN SELONG;02/12/2023;36.000;35.000; -   ;35.000;
DR4783LY;PEMDA KANTOR DESA PRINGGASELA;30/11/2023;89.000;35.000; -   ;35.000;
DR3757KY;DINAS KESEHATAN PROY DHSII;30/11/2023;46.000;35.000; -   ;35.000;
DR1230KY;PEMERINTAH KAB. LOMBOK TIMUR;29/11/2023;1.801.100;143.000; -   ;143.000;
DR4278LY;PEMDA KANTOR DESA DASAN LEKONG;29/11/2023;51.500;35.000; -   ;35.000;
DR1290KY;PEMERINTAH KAB LOMBOK TIMUR;28/11/2023;1.254.750;143.000; -   ;143.000;
DR2264KY;KANDEP KOPERASI LOTIM;28/11/2023;18.895;35.000; -   ;35.000;
DR2520KY;DINAS PENDAPATAN TK II LOTIM;28/11/2023;21.805;35.000; -   ;35.000;
DR1KY   ;PEMERINTAH KAB.LOTIM;28/11/2023;2.724.750;143.000; -   ;143.000;
DR4548LY;PEMDA LOTIM PEMDA KANTOR DESA PERSIAPAN MENCEH;28/11/2023;75.000;35.000; -   ;35.000;
DR4554LY;PEMDA LOTIM PEMDA KANTOR DESA TETEBATU;28/11/2023;108.500;35.000; -   ;35.000;
DR4551LY;PEMDA LOTIM PEMDA KANTOR DESA SEPIT;28/11/2023;54.000;35.000; -   ;35.000;
DR4553LY;PEMDA LOTIM KANTOR DESA PERSIAPAN SUKAMULIA TIMUR;28/11/2023;54.000;35.000; -   ;35.000;
DR4556LY;PEMDA LOTIM PEMDA KANTOR DESA PADAK GUAR;28/11/2023;78.000;35.000; -   ;35.000;
DR3381KY;KANTAOR PELAYANAN PERBENDAHARAAN;27/11/2023;57.000;35.000; -   ;35.000;
DR4000LY;SEKRETARIAT KAB.LOTIM;27/11/2023;56.000;35.000; -   ;35.000;
DR3978LY;PEMERINTAH KAB. LOMBOK TIMUR;27/11/2023;56.000;35.000; -   ;35.000;
DR3980LY;PEMERINTAH KAB. LOMBOK TIMUR;27/11/2023;56.000;35.000; -   ;35.000;
DR3979LY;PEMERINTAH KAB. LOMBOK TIMUR;27/11/2023;56.000;35.000; -   ;35.000;
DR4002LY;SEKRETARIAT PEMKAB LOTIM;27/11/2023;56.000;35.000; -   ;35.000;
DR4003LY;SEKRETARIAT PEMKAB LOTIM;27/11/2023;56.000;35.000; -   ;35.000;
DR4005LY;SEKRETARIAT PEMKAB LOTIM;27/11/2023;56.000;35.000; -   ;35.000;
DR4006LY;SEKRETARIAT PEMKAB. LOTIM;27/11/2023;56.000;35.000; -   ;35.000;
DR4009LY;SEKRETARIAT PEMKAB. LOTIM;27/11/2023;56.000;35.000; -   ;35.000;
DR4011LY;SEKRETARIAT PEMKAB LOTIM;27/11/2023;56.000;35.000; -   ;35.000;
DR4012LY;SEKRETARIAT PEMKAB. LOTIM;27/11/2023;56.000;35.000; -   ;35.000;
DR3981LY;SEKRETARIAT PEMKAB LOTIM;27/11/2023;56.000;35.000; -   ;35.000;
